timer,result,round_started,round_over,p1_character,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move,p1_Up,p1_Down,p1_Right,p1_Left,p1_Select,p1_Start,p1_Y,p1_B,p1_X,p1_A,p1_L,p1_R,p2_character,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move,p2_Up,p2_Down,p2_Right,p2_Left,p2_Select,p2_Start,p2_Y,p2_B,p2_X,p2_A,p2_L,p2_R,player
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,369,125,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,370,126,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,9,23,371,127,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,372,128,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,373,130,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,9,23,375,131,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,9,23,376,133,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,9,23,377,135,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,True,True,1,False,False,False,True,False,False,True,False,False,False,False,False,9,23,378,138,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,379,140,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,379,143,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,9,23,381,146,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,383,150,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,384,154,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,9,23,385,157,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,386,162,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,386,166,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,9,23,388,171,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,390,175,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,390,181,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,9,23,392,186,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,393,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,394,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,9,23,394,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
87,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,394,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,394,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,9,23,394,192,True,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,396,190,True,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,396,188,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,9,23,399,186,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,400,185,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,402,184,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,9,23,403,184,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,404,183,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,404,183,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,9,23,407,183,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,409,183,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,409,184,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,9,23,412,185,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,413,186,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,415,187,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,9,23,416,188,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,417,190,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,417,192,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,9,23,420,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,421,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,421,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,True,False,True,False,False,False,False,True,False,False,False,False,9,23,422,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,422,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,423,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,True,False,True,False,False,False,False,True,False,False,False,False,9,23,423,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,423,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,423,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
86,NOT_OVER,True,False,0,69,282,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,True,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,9,23,424,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,364,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
85,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,368,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,371,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,9,23,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,375,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,True,False,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,378,192,False,False,True,1,False,True,True,False,False,False,False,False,False,False,False,False,9,23,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,382,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,9,23,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,385,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,True,False,False,True,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,389,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,392,192,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,True,9,23,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,9,23,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,396,192,False,False,True,131073,True,False,True,False,False,False,False,True,False,False,False,False,9,19,417,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,True,False,True,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,True,False,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,True,True,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,True,False,False,False,True,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,True,True,False,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,True,True,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,True,False,False,False,False,False,False,False,False,False,False,9,19,424,192,False,True,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
84,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,True,False,True,False,False,False,False,False,False,False,False,9,19,429,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,429,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,True,False,False,True,False,False,False,False,False,9,19,434,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,439,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,443,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,True,False,True,False,False,False,False,True,False,False,False,False,9,19,447,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,451,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,282,192,False,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,454,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,282,192,True,False,True,131073,True,False,True,False,False,False,False,True,False,False,False,False,9,19,454,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,282,192,True,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,454,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,284,180,True,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,454,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,286,175,True,False,True,131073,True,False,True,False,False,False,False,True,False,False,False,False,9,19,454,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,288,170,True,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,454,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,290,165,True,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,454,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,294,161,True,False,True,131073,True,False,True,False,False,False,False,True,False,False,False,False,9,19,454,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
83,NOT_OVER,True,False,0,69,296,157,True,False,True,131073,False,False,False,False,False,False,False,False,False,False,False,False,9,19,454,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
